"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","fatty acid catabolic process GO0009062","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glucuronosyltransferase activity GO0015020","depleted","0.0424749","0.0424749","0.510639","4","hsa-miR-6735-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-134-3p"
"Annotations derived over miRTarBase (Gene Ontology)","glutamine transport GO0006868","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","hydrogen peroxide biosynthetic process GO0050665","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lysophospholipase activity GO0004622","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA splice site selection GO0006376","depleted","0.0424749","0.0424749","0.510639","4","hsa-miR-6735-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p"
"Annotations derived over miRTarBase (Gene Ontology)","megakaryocyte development GO0035855","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-3975; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of hematopoietic progenitor cell differentiation GO1901533","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of hippo signaling GO0035331","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neurotransmitter transport GO0006836","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","palmitoyl-CoA oxidase activity GO0016401","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator GO1902164","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-3975; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of protein acetylation GO1901985","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4511; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of tyrosine phosphorylation of STAT protein GO0042531","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-548h-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of p38MAPK cascade GO1900744","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of vesicle size GO0097494","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","renal water homeostasis GO0003091","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-548h-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","secretory granule GO0030141","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","very long-chain fatty acid beta-oxidation GO0140493","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Target genes (miRTarBase)","ACOX1","enriched","0.0424749","0.0424749","0.441111","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Target genes (miRTarBase)","TAOK1","enriched","0.0424749","0.0424749","0.441111","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4511; hsa-miR-6756-5p"
"Pathways (KEGG)","Carbohydrate digestion and absorption","depleted","0.0435091","0.0435091","0.599937","12","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-520d-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","actin filament GO0005884","enriched","0.0437752","0.0437752","0.510639","10","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-6756-5p; hsa-miR-6735-5p; hsa-miR-6734-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of gene expression GO0010468","depleted","0.0437752","0.0437752","0.510639","16","hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial proton-transporting ATP synthase complex GO0005753","depleted","0.0439951","0.0439951","0.510639","7","hsa-miR-6715b-5p; hsa-miR-548h-5p; hsa-miR-6815-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p"
"Annotations derived over miRTarBase (Gene Ontology)","proton motive force-driven ATP synthesis GO0015986","depleted","0.0439951","0.0439951","0.510639","7","hsa-miR-6715b-5p; hsa-miR-548h-5p; hsa-miR-6815-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p"
"Annotations derived over miRTarBase (Gene Ontology)","synaptic vesicle membrane GO0030672","depleted","0.0439951","0.0439951","0.510639","7","hsa-miR-4474-3p; hsa-miR-1225-3p; hsa-miR-4727-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","excitatory synapse GO0060076","depleted","0.0453025","0.0453025","0.510639","5","hsa-miR-1225-3p; hsa-miR-6735-5p; hsa-miR-6734-3p; hsa-miR-5582-5p; hsa-miR-139-3p"
"Annotations derived over miRTarBase (Gene Ontology)","extrinsic apoptotic signaling pathway via death domain receptors GO0008625","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","fructose binding GO0070061","depleted","0.0453025","0.0453025","0.510639","5","hsa-miR-1225-3p; hsa-miR-6815-5p; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p"
"Annotations derived over miRTarBase (Gene Ontology)","growth hormone receptor signaling pathway via JAK-STAT GO0060397","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of vascular endothelial growth factor receptor signaling pathway GO0030948","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-4516; hsa-miR-6769b-5p; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","plasma membrane signaling receptor complex GO0098802","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-4516; hsa-miR-6769b-5p; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of endopeptidase activity GO0010950","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of nitric-oxide synthase activity GO0051000","depleted","0.0453025","0.0453025","0.510639","5","hsa-miR-1225-3p; hsa-miR-378c; hsa-miR-512-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","receptor signaling pathway via JAK-STAT GO0007259","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","trans-Golgi network transport vesicle GO0030140","enriched","0.0453025","0.0453025","0.510639","5","hsa-miR-1205; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-6756-5p; hsa-miR-922"
"Annotations derived over miRTarBase (Gene Ontology)","chemotaxis GO0006935","enriched","0.0455742","0.0455742","0.510639","9","hsa-miR-1205; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-6734-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitotic sister chromatid segregation GO0000070","enriched","0.0455742","0.0455742","0.510639","9","hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-6734-3p; hsa-miR-5582-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of phosphoprotein phosphatase activity GO0032515","enriched","0.0455742","0.0455742","0.510639","9","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-3975; hsa-miR-4474-3p; hsa-miR-6756-5p; hsa-miR-6734-3p; hsa-miR-5582-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vasculogenesis GO0001570","enriched","0.0455742","0.0455742","0.510639","9","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","A-type transient outward potassium channel activity GO0005250","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","BRE binding GO0042835","depleted","0.0461538","0.0461538","0.510639","3","hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p"
"Annotations derived over miRTarBase (Gene Ontology)","CRD-mediated mRNA stability complex GO0070937","enriched","0.0461538","0.0461538","0.510639","3","hsa-miR-4516; hsa-miR-548h-5p; hsa-miR-4474-3p"
"Annotations derived over miRTarBase (Gene Ontology)","CRD-mediated mRNA stabilization GO0070934","enriched","0.0461538","0.0461538","0.510639","3","hsa-miR-4516; hsa-miR-548h-5p; hsa-miR-4474-3p"
"Annotations derived over miRTarBase (Gene Ontology)","GTP metabolic process GO0046039","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","Golgi disassembly GO0090166","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","L-methionine salvage GO0071267","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","PAR polarity complex GO0120157","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","S-adenosylmethionine metabolic process GO0046500","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","S-methylmethionine-homocysteine S-methyltransferase activity GO0061627","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","S-methylmethionine metabolic process GO0033477","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of cysteine-type endopeptidase activity GO0097202","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c GO0008635","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of phospholipase D activity GO0031584","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","amino-acid betaine metabolic process GO0006577","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","apoptosome GO0043293","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","arginine binding GO0034618","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","asymmetric cell division GO0008356","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","axonemal dynein complex assembly GO0070286","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","basal dendrite GO0097441","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","betaine-homocysteine S-methyltransferase activity GO0047150","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","bone remodeling GO0046849","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","cell motility GO0048870","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","central nervous system myelination GO0022010","depleted","0.0461538","0.0461538","0.510639","3","hsa-miR-378c; hsa-miR-6734-3p; hsa-miR-139-3p"
"Annotations derived over miRTarBase (Gene Ontology)","chromatin binding GO0003682","enriched","0.0461538","0.0461538","0.510639","24","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","dihydropyrimidinase activity GO0004157","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","dynein axonemal particle GO0120293","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","embryonic brain development GO1990403","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","entry of viral genome into host nucleus through nuclear pore complex via importin GO0075506","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","fatty acid elongase complex GO0009923","enriched","0.0461538","0.0461538","0.510639","3","hsa-miR-1205; hsa-miR-4516; hsa-miR-4474-3p"
"Annotations derived over miRTarBase (Gene Ontology)","forebrain development GO0030900","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","gastrulation GO0007369","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","hydrolase activity, acting on carbon-nitrogen but not peptide bonds, in cyclic amides GO0016812","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","hydrolase activity GO0016787","enriched","0.0461538","0.0461538","0.510639","3","hsa-miR-1205; hsa-miR-4516; hsa-miR-4474-3p"
"Annotations derived over miRTarBase (Gene Ontology)","lipid droplet formation GO0140042","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA 3-splice site recognition GO0000389","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","meiotic spindle assembly GO0090306","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","molecular function GO0003674","enriched","0.0461538","0.0461538","0.510639","24","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","myelination in peripheral nervous system GO0022011","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of JUN kinase activity GO0043508","depleted","0.0461538","0.0461538","0.510639","3","hsa-miR-378c; hsa-miR-6734-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay GO1900152","enriched","0.0461538","0.0461538","0.510639","3","hsa-miR-4516; hsa-miR-548h-5p; hsa-miR-4474-3p"
"Annotations derived over miRTarBase (Gene Ontology)","neutrophil migration GO1990266","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","nucleolus GO0005730","enriched","0.0461538","0.0461538","0.510639","24","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","photoreceptor disc membrane GO0097381","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding GO1905636","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cytokine production involved in immune response GO0002720","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of endothelial cell differentiation GO0045603","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of gene expression GO0010628","enriched","0.0461538","0.0461538","0.510639","24","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of immune response GO0050778","depleted","0.0461538","0.0461538","0.510639","3","hsa-miR-378c; hsa-miR-4803; hsa-miR-5582-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of protein glycosylation GO0060050","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of superoxide anion generation GO0032930","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of type II interferon-mediated signaling pathway GO0060335","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-1205; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein localization to site of double-strand break GO1990166","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein serinethreonine kinase activity GO0004674","depleted","0.0461538","0.0461538","0.510639","23","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-105-3p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pyrimidine nucleobase catabolic process GO0006208","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cytokine production involved in inflammatory response GO1900015","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of hippo signaling GO0035330","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of rhodopsin mediated signaling pathway GO0022400","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulatory T cell differentiation GO0045066","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","response to UV-A GO0070141","depleted","0.0461538","0.0461538","0.510639","3","hsa-miR-378c; hsa-miR-4803; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to UV-C GO0010225","depleted","0.0461538","0.0461538","0.510639","3","hsa-miR-378c; hsa-miR-5582-5p; hsa-miR-139-3p"
"Annotations derived over miRTarBase (Gene Ontology)","rhodopsin kinase activity GO0050254","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-4516; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","sarcomere GO0030017","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","stem cell factor receptor binding GO0005173","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","tubular endosome GO0097422","enriched","0.0461538","0.0461538","0.510639","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Annotations derived over miRTarBase (Gene Ontology)","vesicle cargo loading GO0035459","enriched","0.0461538","0.0461538","0.510639","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-4474-3p"
"Target genes (miRTarBase)","BHMT2","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Target genes (miRTarBase)","CCND2","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-4516; hsa-miR-520d-3p"
"Target genes (miRTarBase)","DAZAP2","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-4516; hsa-miR-520d-3p"
"Target genes (miRTarBase)","FAM241A","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Target genes (miRTarBase)","GOLGA2","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Target genes (miRTarBase)","GPR155","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-29b-1-5p; hsa-miR-520d-3p"
"Target genes (miRTarBase)","KPNA6","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-4516; hsa-miR-520d-3p"
"Target genes (miRTarBase)","PER1","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-6715b-5p; hsa-miR-520d-3p"
"Target genes (miRTarBase)","PNRC1","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-1250-5p; hsa-miR-520d-3p"
"Target genes (miRTarBase)","SLC35F5","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-1205; hsa-miR-520d-3p"
"Target genes (miRTarBase)","SLC35F6","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-1205; hsa-miR-520d-3p"
"Target genes (miRTarBase)","ZNF12","enriched","0.0461538","0.0461538","0.456239","2","hsa-miR-4516; hsa-miR-520d-3p"
