"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3","microRNA 4","microRNA 5","microRNA 6","microRNA 7","microRNA 8","microRNA 9","microRNA 10","microRNA 11"
"LY6E","0.0649","0.495","0.210","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"PPP6R1","0.0650","0.495","0.384","4","hsa-miR-3940-5p","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-6746-5p","","","","","","",""
"RNF40","0.0650","0.495","0.384","4","hsa-miR-4525","hsa-miR-6756-5p","hsa-miR-6766-5p","hsa-miR-6805-5p","","","","","","",""
"SLC35E1","0.0655","0.498","0.312","3","hsa-miR-4525","hsa-miR-4532","hsa-miR-1307-3p","","","","","","","",""
"GRB2","0.0671","0.509","0.388","4","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-4706","hsa-miR-8073","","","","","","",""
"FBXO45","0.0683","0.511","0.318","3","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","","","","","","","",""
"LRTOMT","0.0683","0.511","0.318","3","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-8073","","","","","","","",""
"MED7","0.0683","0.511","0.318","3","hsa-miR-3940-5p","hsa-miR-1307-3p","hsa-miR-6746-5p","","","","","","","",""
"NKRF","0.0683","0.511","0.318","3","hsa-miR-4728-5p","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","",""
"PIP4K2C","0.0683","0.511","0.318","3","hsa-miR-4758-5p","hsa-miR-1238-5p","hsa-miR-4525","","","","","","","",""
"PLEKHG3","0.0683","0.511","0.318","3","hsa-miR-4728-5p","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","","",""
"CD4","0.0694","0.511","0.218","2","hsa-miR-4732-5p","hsa-miR-6784-5p","","","","","","","","",""
"CES3","0.0694","0.511","0.218","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"IL10RB","0.0694","0.511","0.218","2","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","","",""
"JUND","0.0694","0.511","0.218","2","hsa-miR-663a","hsa-miR-6787-5p","","","","","","","","",""
"PLXND1","0.0692","0.511","0.392","4","hsa-miR-3184-5p","hsa-miR-4675","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","",""
"SNRNP48","0.0694","0.511","0.218","2","hsa-miR-320a","hsa-miR-575","","","","","","","","",""
"USP49","0.0694","0.511","0.218","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"ABI2","0.0785","0.519","0.506","6","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-8059","","","","",""
"AK2","0.0769","0.519","0.334","3","hsa-miR-320a","hsa-miR-4728-5p","hsa-miR-3184-5p","","","","","","","",""
"ALOX15","0.0740","0.519","0.226","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"ALPI","0.0740","0.519","0.226","2","hsa-miR-4758-5p","hsa-miR-1238-5p","","","","","","","","",""
"ANXA11","0.0787","0.519","0.234","2","hsa-miR-320a","hsa-miR-4675","","","","","","","","",""
"CAMK2A","0.0787","0.519","0.234","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"CAVIN4","0.0740","0.519","0.226","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"CDKN1A","0.0773","0.519","0.594","9","hsa-miR-6802-5p","hsa-miR-663a","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-4728-5p","hsa-miR-642b-3p","hsa-miR-6787-5p","hsa-miR-6805-5p","hsa-miR-4732-5p","",""
"COX6B1","0.0722","0.519","0.496","6","hsa-miR-320a","hsa-miR-4690-5p","hsa-miR-1343-3p","hsa-miR-4728-5p","hsa-miR-4675","hsa-miR-6131","","","","",""
"CPNE5","0.0787","0.519","0.234","2","hsa-miR-6784-5p","hsa-miR-4532","","","","","","","","",""
"DDX39B","0.0769","0.519","0.334","3","hsa-miR-6756-5p","hsa-miR-6766-5p","hsa-miR-4675","","","","","","","",""
"DESI1","0.0711","0.519","0.323","3","hsa-miR-6802-5p","hsa-miR-1343-3p","hsa-miR-4728-5p","","","","","","","",""
"DPF1","0.0740","0.519","0.226","2","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","","",""
"FSCN1","0.0734","0.519","0.400","4","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-4706","hsa-miR-6805-5p","","","","","","",""
"HIST3H3","0.0787","0.519","0.234","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"MRPL36","0.0740","0.519","0.226","2","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","","",""
"NANOG","0.0740","0.519","0.226","2","hsa-miR-320a","hsa-miR-8073","","","","","","","","",""
"ONECUT3","0.0741","0.519","0.456","5","hsa-miR-1233-5p","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","hsa-miR-4525","","","","","",""
"PAX2","0.0740","0.519","0.226","2","hsa-miR-6805-5p","hsa-miR-3184-5p","","","","","","","","",""
"PDE7B","0.0787","0.519","0.234","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"PDGFRA","0.0740","0.519","0.329","3","hsa-miR-4728-5p","hsa-miR-6746-5p","hsa-miR-1233-5p","","","","","","","",""
"PRRC2B","0.0759","0.519","0.459","5","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4525","hsa-miR-3184-5p","hsa-miR-6090","","","","","",""
"REXO1","0.0756","0.519","0.404","4","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-1203","hsa-miR-92b-5p","","","","","","",""
"RIMBP3C","0.0740","0.519","0.226","2","hsa-miR-6090","hsa-miR-4690-5p","","","","","","","","",""
"SGMS2","0.0740","0.519","0.226","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"SLFN12","0.0740","0.519","0.226","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"SNRPD1","0.0759","0.519","0.459","5","hsa-miR-642b-3p","hsa-miR-4728-5p","hsa-miR-1343-3p","hsa-miR-1307-3p","hsa-miR-6746-5p","","","","","",""
"TMEM135","0.0740","0.519","0.226","2","hsa-miR-4758-5p","hsa-miR-1238-5p","","","","","","","","",""
"TMEM184B","0.0756","0.519","0.404","4","hsa-miR-3184-5p","hsa-miR-4525","hsa-miR-4706","hsa-miR-6131","","","","","","",""
"TOB2","0.0734","0.519","0.400","4","hsa-miR-320a","hsa-miR-4732-5p","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","",""
"UBLCP1","0.0740","0.519","0.226","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"ULK1","0.0740","0.519","0.329","3","hsa-miR-320a","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","","",""
"VOPP1","0.0787","0.519","0.234","2","hsa-miR-320a","hsa-miR-1343-3p","","","","","","","","",""
"INMT","0.0799","0.520","0.339","3","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","","","","","","","",""
"MDK","0.0799","0.520","0.339","3","hsa-miR-320a","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","","",""
"MTSS1L","0.0799","0.520","0.339","3","hsa-miR-4787-5p","hsa-miR-663a","hsa-miR-6787-5p","","","","","","","",""
"NQO2","0.0799","0.520","0.339","3","hsa-miR-320a","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","",""
"TRIM13","0.0799","0.520","0.339","3","hsa-miR-4758-5p","hsa-miR-1238-5p","hsa-miR-4728-5p","","","","","","","",""
"ZCCHC8","0.0799","0.520","0.339","3","hsa-miR-1228-5p","hsa-miR-4728-5p","hsa-miR-6131","","","","","","","",""
"ZNF451","0.0796","0.520","0.465","5","hsa-miR-320a","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-6802-5p","hsa-miR-4728-5p","","","","","",""
"ALDOA","0.0817","0.531","0.512","6","hsa-miR-6131","hsa-miR-4787-5p","hsa-miR-1233-5p","hsa-miR-4687-5p","hsa-miR-4728-5p","hsa-miR-6805-5p","","","","",""
"ACADSB","0.0834","0.532","0.242","2","hsa-miR-4648","hsa-miR-1233-5p","","","","","","","","",""
"COL1A2","0.0834","0.532","0.242","2","hsa-miR-4525","hsa-miR-6090","","","","","","","","",""
"CTSA","0.0834","0.532","0.242","2","hsa-miR-6805-5p","hsa-miR-8073","","","","","","","","",""
"DIAPH1","0.0829","0.532","0.345","3","hsa-miR-320a","hsa-miR-1233-5p","hsa-miR-4690-5p","","","","","","","",""
"DPH2","0.0834","0.532","0.242","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"HAAO","0.0834","0.532","0.242","2","hsa-miR-197-5p","hsa-miR-4787-5p","","","","","","","","",""
"LETM2","0.0834","0.532","0.242","2","hsa-miR-1343-3p","hsa-miR-197-5p","","","","","","","","",""
"PLEKHM1","0.0824","0.532","0.416","4","hsa-miR-4525","hsa-miR-6131","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","",""
"RNF121","0.0834","0.532","0.242","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"ZNF436","0.0834","0.532","0.242","2","hsa-miR-320a","hsa-miR-4690-5p","","","","","","","","",""
"NF2","0.0847","0.539","0.420","4","hsa-miR-3184-5p","hsa-miR-1228-5p","hsa-miR-4690-5p","hsa-miR-4783-3p","","","","","","",""
"CBX8","0.0859","0.543","0.350","3","hsa-miR-1203","hsa-miR-3184-5p","hsa-miR-4787-5p","","","","","","","",""
"CRLF3","0.0859","0.543","0.350","3","hsa-miR-887-3p","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","",""
"HIVEP3","0.0859","0.543","0.350","3","hsa-miR-92b-5p","hsa-miR-6090","hsa-miR-4687-5p","","","","","","","",""
"QSOX2","0.0859","0.543","0.350","3","hsa-miR-4728-5p","hsa-miR-6090","hsa-miR-6805-5p","","","","","","","",""
"APOBEC3C","0.0933","0.544","0.259","2","hsa-miR-3184-5p","hsa-miR-4732-5p","","","","","","","","",""
"COL5A1","0.0883","0.544","0.250","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"CRTAP","0.0922","0.544","0.361","3","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-4728-5p","","","","","","","",""
"DCX","0.0933","0.544","0.259","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"EFNA3","0.0933","0.544","0.259","2","hsa-miR-1233-5p","hsa-miR-4525","","","","","","","","",""
"FN3K","0.0922","0.544","0.361","3","hsa-miR-4787-5p","hsa-miR-4525","hsa-miR-92b-5p","","","","","","","",""
"GABRB2","0.0933","0.544","0.259","2","hsa-miR-4758-5p","hsa-miR-1238-5p","","","","","","","","",""
"HIST1H2AE","0.0883","0.544","0.250","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"KLLN","0.0922","0.544","0.361","3","hsa-miR-4728-5p","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","",""
"MTHFD1L","0.0883","0.544","0.250","2","hsa-miR-887-3p","hsa-miR-6131","","","","","","","","",""
"MTRF1L","0.0890","0.544","0.356","3","hsa-miR-6802-5p","hsa-miR-3184-5p","hsa-miR-1343-3p","","","","","","","",""
"ORMDL2","0.0883","0.544","0.250","2","hsa-miR-320a","hsa-miR-6131","","","","","","","","",""
"PEA15","0.0922","0.544","0.361","3","hsa-miR-197-5p","hsa-miR-3184-5p","hsa-miR-3940-5p","","","","","","","",""
"PLCG2","0.0890","0.544","0.356","3","hsa-miR-4728-5p","hsa-miR-6746-5p","hsa-miR-575","","","","","","","",""
"PPIB","0.0933","0.544","0.259","2","hsa-miR-6784-5p","hsa-miR-3184-5p","","","","","","","","",""
"PTGR2","0.0890","0.544","0.356","3","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-6746-5p","","","","","","","",""
"PTK7","0.0933","0.544","0.259","2","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","","","",""
"RPRM","0.0933","0.544","0.259","2","hsa-miR-1233-5p","hsa-miR-6090","","","","","","","","",""
"SLC10A7","0.0890","0.544","0.356","3","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-4706","","","","","","","",""
"SLC46A1","0.0883","0.544","0.250","2","hsa-miR-4758-5p","hsa-miR-1238-5p","","","","","","","","",""
"SNU13","0.0883","0.544","0.250","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"TAGLN","0.0883","0.544","0.250","2","hsa-miR-4728-5p","hsa-miR-3184-5p","","","","","","","","",""
"THAP5","0.0883","0.544","0.250","2","hsa-miR-6802-5p","hsa-miR-4728-5p","","","","","","","","",""
"THY1","0.0933","0.544","0.259","2","hsa-miR-1228-5p","hsa-miR-4706","","","","","","","","",""
"TRAPPC10","0.0922","0.544","0.361","3","hsa-miR-1233-5p","hsa-miR-4728-5p","hsa-miR-6805-5p","","","","","","","",""
"NAV1","0.0943","0.549","0.436","4","hsa-miR-3184-5p","hsa-miR-4728-5p","hsa-miR-6756-5p","hsa-miR-1343-3p","","","","","","",""
"CSNK1E","0.0954","0.553","0.366","3","hsa-miR-6756-5p","hsa-miR-6766-5p","hsa-miR-1343-3p","","","","","","","",""
"MARK2","0.0954","0.553","0.366","3","hsa-miR-320a","hsa-miR-6805-5p","hsa-miR-4728-5p","","","","","","","",""
"ERC1","0.0987","0.561","0.372","3","hsa-miR-320a","hsa-miR-6805-5p","hsa-miR-1307-3p","","","","","","","",""
"FZD7","0.0983","0.561","0.267","2","hsa-miR-4728-5p","hsa-miR-6805-5p","","","","","","","","",""
"GLIS2","0.0983","0.561","0.267","2","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","","","",""
"HIST2H2AA4","0.0983","0.561","0.267","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"LRRC58","0.0972","0.561","0.536","6","hsa-miR-1343-3p","hsa-miR-4525","hsa-miR-6131","hsa-miR-4732-5p","hsa-miR-4532","hsa-miR-4690-5p","","","","",""
"NDRG3","0.0983","0.561","0.267","2","hsa-miR-6805-5p","hsa-miR-6746-5p","","","","","","","","",""
"PRR13","0.0987","0.561","0.372","3","hsa-miR-6131","hsa-miR-8073","hsa-miR-4728-5p","","","","","","","",""
"PTAFR","0.0983","0.561","0.267","2","hsa-miR-8073","hsa-miR-1307-3p","","","","","","","","",""
"SEC14L5","0.0983","0.561","0.267","2","hsa-miR-4732-5p","hsa-miR-6131","","","","","","","","",""
"STOML3","0.0983","0.561","0.267","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"TMEM11","0.0983","0.561","0.267","2","hsa-miR-4728-5p","hsa-miR-3184-5p","","","","","","","","",""
"TTC9C","0.0987","0.561","0.372","3","hsa-miR-6090","hsa-miR-4728-5p","hsa-miR-4532","","","","","","","",""
"ARL5C","0.102","0.568","0.377","3","hsa-miR-1203","hsa-miR-6805-5p","hsa-miR-4728-5p","","","","","","","",""
"ASPH","0.109","0.568","0.283","2","hsa-miR-4728-5p","hsa-miR-3184-5p","","","","","","","","",""
"ATP1B4","0.109","0.568","0.388","3","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-4728-5p","","","","","","","",""
"BHLHE40","0.103","0.568","0.275","2","hsa-miR-8059","hsa-miR-6784-5p","","","","","","","","",""
"C11orf1","0.109","0.568","0.283","2","hsa-miR-6802-5p","hsa-miR-6800-5p","","","","","","","","",""
"C20orf144","0.103","0.568","0.275","2","hsa-miR-575","hsa-miR-1343-3p","","","","","","","","",""
"C9orf62","0.109","0.568","0.283","2","hsa-miR-4728-5p","hsa-miR-6090","","","","","","","","",""
"CCDC69","0.109","0.568","0.283","2","hsa-miR-575","hsa-miR-1343-3p","","","","","","","","",""
"CD40LG","0.103","0.568","0.275","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"CD44","0.102","0.568","0.377","3","hsa-miR-320a","hsa-miR-197-5p","hsa-miR-4728-5p","","","","","","","",""
"CDCA4","0.102","0.568","0.448","4","hsa-miR-4758-5p","hsa-miR-4648","hsa-miR-1238-5p","hsa-miR-92b-5p","","","","","","",""
"DCAKD","0.103","0.568","0.275","2","hsa-miR-4728-5p","hsa-miR-6805-5p","","","","","","","","",""
"DSCR3","0.109","0.568","0.283","2","hsa-miR-8059","hsa-miR-6746-5p","","","","","","","","",""
"EIF2A","0.103","0.568","0.275","2","hsa-miR-320a","hsa-miR-6131","","","","","","","","",""
"EPHB2","0.109","0.568","0.283","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"FAM222B","0.109","0.568","0.283","2","hsa-miR-4525","hsa-miR-4787-5p","","","","","","","","",""
"FXN","0.102","0.568","0.448","4","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-1307-3p","hsa-miR-6131","","","","","","",""
"HOXA5","0.109","0.568","0.283","2","hsa-miR-4758-5p","hsa-miR-1238-5p","","","","","","","","",""
"IFITM3","0.109","0.568","0.283","2","hsa-miR-6784-5p","hsa-miR-8073","","","","","","","","",""
"KLHDC8A","0.109","0.568","0.388","3","hsa-miR-1233-5p","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","",""
"LLGL1","0.102","0.568","0.377","3","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","","","","","","","",""
"LONRF2","0.102","0.568","0.377","3","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-4728-5p","","","","","","","",""
"OGFOD1","0.103","0.568","0.275","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"PKNOX2","0.109","0.568","0.283","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"PLXNA2","0.109","0.568","0.283","2","hsa-miR-6131","hsa-miR-1343-3p","","","","","","","","",""
"PRPF4B","0.109","0.568","0.283","2","hsa-miR-4525","hsa-miR-4728-5p","","","","","","","","",""
"SF3B1","0.109","0.568","0.283","2","hsa-miR-4532","hsa-miR-1307-3p","","","","","","","","",""
"SHROOM4","0.109","0.568","0.283","2","hsa-miR-575","hsa-miR-1343-3p","","","","","","","","",""
"SLC43A2","0.102","0.568","0.377","3","hsa-miR-4532","hsa-miR-1307-3p","hsa-miR-1343-3p","","","","","","","",""
"SNX19","0.103","0.568","0.275","2","hsa-miR-4728-5p","hsa-miR-4787-5p","","","","","","","","",""
"SYK","0.109","0.568","0.283","2","hsa-miR-642b-3p","hsa-miR-1343-3p","","","","","","","","",""
"THRA","0.105","0.568","0.382","3","hsa-miR-4728-5p","hsa-miR-4675","hsa-miR-6805-5p","","","","","","","",""
"TJP3","0.109","0.568","0.283","2","hsa-miR-6746-5p","hsa-miR-4728-5p","","","","","","","","",""
"TRAF6","0.105","0.568","0.382","3","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","","","","","","","",""
"UBA1","0.103","0.568","0.275","2","hsa-miR-4525","hsa-miR-6805-5p","","","","","","","","",""
"VAV2","0.109","0.568","0.283","2","hsa-miR-320a","hsa-miR-6090","","","","","","","","",""
"PISD","0.112","0.583","0.393","3","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-8059","","","","","","","",""
"PPP1R9B","0.112","0.583","0.393","3","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4728-5p","","","","","","","",""
"TRIM65","0.112","0.583","0.465","4","hsa-miR-1233-5p","hsa-miR-4728-5p","hsa-miR-1343-3p","hsa-miR-6131","","","","","","",""
"ZNF703","0.112","0.583","0.465","4","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","",""
"GCFC2","0.114","0.585","0.291","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"MFRP","0.114","0.585","0.291","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"SRM","0.114","0.585","0.291","2","hsa-miR-320a","hsa-miR-3184-5p","","","","","","","","",""
"TAS2R5","0.114","0.585","0.291","2","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","","",""
"ZDHHC6","0.114","0.585","0.291","2","hsa-miR-8059","hsa-miR-8073","","","","","","","","",""
"ZNF419","0.114","0.585","0.291","2","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","","",""
"ASCL2","0.119","0.597","0.299","2","hsa-miR-4728-5p","hsa-miR-3184-5p","","","","","","","","",""
"BMP2","0.119","0.597","0.299","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"C16orf58","0.118","0.597","0.473","4","hsa-miR-1233-5p","hsa-miR-6090","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","",""
"KIAA0895","0.119","0.597","0.299","2","hsa-miR-4758-5p","hsa-miR-1238-5p","","","","","","","","",""
"MGAT5B","0.119","0.597","0.299","2","hsa-miR-4728-5p","hsa-miR-6805-5p","","","","","","","","",""
"OXA1L","0.119","0.597","0.299","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"RAD18","0.119","0.597","0.299","2","hsa-miR-3184-5p","hsa-miR-8073","","","","","","","","",""
"RNF222","0.119","0.597","0.299","2","hsa-miR-1307-3p","hsa-miR-4532","","","","","","","","",""
"SF3B3","0.119","0.597","0.527","5","hsa-miR-320a","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-4525","hsa-miR-3184-5p","","","","","",""
"STPG1","0.119","0.597","0.299","2","hsa-miR-6766-5p","hsa-miR-6756-5p","","","","","","","","",""
"TFAP4","0.123","0.597","0.409","3","hsa-miR-1233-5p","hsa-miR-6756-5p","hsa-miR-6766-5p","","","","","","","",""
"TMEM51","0.119","0.597","0.299","2","hsa-miR-320a","hsa-miR-6090","","","","","","","","",""
"TRIM59","0.119","0.597","0.299","2","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","","",""
"TRPM7","0.123","0.597","0.409","3","hsa-miR-3940-5p","hsa-miR-6746-5p","hsa-miR-6131","","","","","","","",""
"WDR75","0.119","0.597","0.299","2","hsa-miR-1228-5p","hsa-miR-4728-5p","","","","","","","","",""
"YWHAZ","0.122","0.597","0.571","6","hsa-miR-6766-5p","hsa-miR-6756-5p","hsa-miR-320a","hsa-miR-1233-5p","hsa-miR-4648","hsa-miR-4728-5p","","","","",""
"ZNF329","0.123","0.597","0.409","3","hsa-miR-575","hsa-miR-1228-5p","hsa-miR-4728-5p","","","","","","","",""
"AP5Z1","0.125","0.600","0.307","2","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","","",""
"LYPLA2","0.125","0.600","0.307","2","hsa-miR-1238-5p","hsa-miR-4758-5p","","","","","","","","",""
"MMP17","0.125","0.600","0.307","2","hsa-miR-3184-5p","hsa-miR-6805-5p","","","","","","","","",""
"PLCD3","0.125","0.600","0.307","2","hsa-miR-320a","hsa-miR-4728-5p","","","","","","","","",""
"SH3GL1","0.125","0.600","0.307","2","hsa-miR-320a","hsa-miR-642b-3p","","","","","","","","",""
"TFAP2B","0.125","0.600","0.307","2","hsa-miR-4276","hsa-miR-8073","","","","","","","","",""
"TGFBR3L","0.125","0.600","0.307","2","hsa-miR-1233-5p","hsa-miR-4728-5p","","","","","","","","",""
"C12orf49","0.126","0.605","0.485","4","hsa-miR-6131","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-4706","","","","","","",""
