"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","multi-pass transmembrane protein insertion into ER membrane GO0160063","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of beta-galactosidase activity GO1903770","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of exonuclease activity GO1905778","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of glucocorticoid receptor signaling pathway GO2000323","depleted","0.0394644","0.0394644","0.361506","3","hsa-miR-4706; hsa-miR-128-1-5p; hsa-miR-1233-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomere capping GO1904354","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomere maintenance GO0032205","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomere maintenance via recombination GO0032208","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomere maintenance via semi-conservative replication GO0032214","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomere single strand break repair GO1903824","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomeric D-loop disassembly GO1905839","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear ubiquitin ligase complex GO0000152","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of chromosome separation GO1905820","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of melanin biosynthetic process GO0048023","depleted","0.0394644","0.0394644","0.361506","3","hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-128-1-5p"
"Annotations derived over miRTarBase (Gene Ontology)","proline transmembrane transport GO0035524","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-6729-5p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","prolineproton symporter activity GO0005297","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-6729-5p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protection from non-homologous end joining at telomere GO0031848","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of double-strand break repair via homologous recombination GO0010569","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-6131; hsa-miR-575; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of telomere maintenance via telomerase GO0032210","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","shelterin complex GO0070187","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","steroid binding GO0005496","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","telomeric loop formation GO0031627","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vacuolar membrane GO0005774","enriched","0.0394644","0.0394644","0.361506","3","hsa-miR-6729-5p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vesicle membrane GO0012506","depleted","0.0394644","0.0394644","0.361506","3","hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-128-1-5p"
"Target genes (miRTarBase)","DIRAS1","depleted","0.0394644","0.0394644","0.312272","3","hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","GIPC1","depleted","0.0394644","0.0394644","0.312272","3","hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-128-1-5p"
"Target genes (miRTarBase)","TERF2","enriched","0.0394644","0.0394644","0.312272","3","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-6746-5p"
"Target genes (miRTarBase)","TMCO1","enriched","0.0394644","0.0394644","0.312272","3","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6746-5p"
"Target genes (miRTarBase)","TMEM170A","enriched","0.0394644","0.0394644","0.312272","3","hsa-miR-6802-5p; hsa-miR-6800-5p; hsa-miR-6746-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Rac protein signal transduction GO0016601","depleted","0.0413762","0.0413762","0.361506","8","hsa-miR-6802-5p; hsa-miR-6756-5p; hsa-miR-4687-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-1343-3p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","actin polymerization or depolymerization GO0008154","depleted","0.0413762","0.0413762","0.361506","8","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-6756-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4734; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","humoral immune response GO0006959","enriched","0.0419142","0.0419142","0.361506","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-575; hsa-miR-92b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial ribosome GO0005761","enriched","0.0419142","0.0419142","0.361506","4","hsa-miR-1307-3p; hsa-miR-642b-3p; hsa-miR-6746-5p; hsa-miR-92b-5p"
"Gene Ontology (miRWalk)","GO0005739 mitochondrion","enriched","0.0419142","0.0419142","0.140797","4","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-887-3p; hsa-miR-92b-5p"
"Diseases (MNDR)","Myopathy","enriched","0.0419142","0.0419142","0.148148","4","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-575; hsa-miR-92b-5p"
"Diseases (MNDR)","Synovial sarcoma","enriched","0.0419142","0.0419142","0.148148","4","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-92b-5p"
"Published Diseases","colon cancer upregulated","enriched","0.0419142","0.0419142","0.226194","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-1228-5p; hsa-miR-92b-5p"
"Published Diseases","renal cancer deregulated","enriched","0.0419142","0.0419142","0.226194","4","hsa-miR-125a-3p; hsa-miR-1228-5p; hsa-miR-887-3p; hsa-miR-92b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","apical part of cell GO0045177","enriched","0.0420533","0.0420533","0.361506","17","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-6746-5p; hsa-miR-4690-5p; hsa-miR-4687-5p; hsa-miR-1469; hsa-miR-4675; hsa-miR-3184-5p; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-4783-3p"
"Diseases (MNDR)","Familial ovarian cancer","enriched","0.0421039","0.0421039","0.148148","7","hsa-miR-1307-3p; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-887-3p; hsa-miR-575; hsa-miR-92b-5p; hsa-miR-1203"
"Diseases (MNDR)","Familiar ovarian carcinoma","enriched","0.0421039","0.0421039","0.148148","7","hsa-miR-1307-3p; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-887-3p; hsa-miR-575; hsa-miR-92b-5p; hsa-miR-1203"
"Diseases (MNDR)","Her2-receptor positive breast cancer","enriched","0.0421039","0.0421039","0.148148","7","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-1228-5p; hsa-miR-887-3p; hsa-miR-575; hsa-miR-92b-5p; hsa-miR-92a-2-5p"
"Diseases (MNDR)","Progesterone-receptor negative breast cancer","enriched","0.0421039","0.0421039","0.148148","7","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-663a; hsa-miR-887-3p; hsa-miR-575; hsa-miR-92b-5p; hsa-miR-92a-2-5p"
"Pathways (KEGG)","FoxO signaling pathway","enriched","0.0431794","0.0431794","0.518934","27","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6746-5p; hsa-miR-92b-5p; hsa-miR-1238-5p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p"
"Pathways (KEGG)","Hypertrophic cardiomyopathy","enriched","0.0432805","0.0432805","0.518934","16","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-92b-5p; hsa-miR-4687-5p; hsa-miR-5195-3p; hsa-miR-197-5p; hsa-miR-6857-5p; hsa-miR-4648; hsa-miR-4732-5p"
"Pathways (KEGG)","Cytokine-cytokine receptor interaction","enriched","0.0438172","0.0438172","0.518934","24","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-887-3p; hsa-miR-6090; hsa-miR-575; hsa-miR-4690-5p; hsa-miR-6784-5p; hsa-miR-1238-5p; hsa-miR-4758-5p; hsa-miR-1203; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-1343-3p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","neutrophil chemotaxis GO0030593","enriched","0.0441051","0.0441051","0.361506","10","hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6784-5p; hsa-miR-3184-5p; hsa-miR-1343-3p; hsa-miR-6769a-5p"
"Pathways (KEGG)","Thyroid hormone synthesis","depleted","0.0441051","0.0441051","0.518934","10","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-4675; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-92a-2-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-1343-3p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lipid droplet GO0005811","depleted","0.044147","0.044147","0.361506","20","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-4730; hsa-miR-4687-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-128-1-5p; hsa-miR-1233-5p; hsa-miR-4783-3p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear retinoid X receptor binding GO0046965","enriched","0.0444253","0.0444253","0.361506","8","hsa-miR-125a-3p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-1238-5p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p"
"Pathways (KEGG)","Renin secretion","enriched","0.0447325","0.0447325","0.518934","16","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-6090; hsa-miR-6746-5p; hsa-miR-92b-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-6857-5p; hsa-miR-1343-3p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","2-methylacyl-CoA dehydrogenase activity GO0003853","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","AP-1 adaptor complex binding GO0035650","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","AP-3 adaptor complex binding GO0035651","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","BAT3 complex binding GO1904288","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","BLOC-2 complex binding GO0036461","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","C-X-C chemokine binding GO0019958","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA geometric change GO0032392","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA topological change GO0006265","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","GPI-anchor transamidase complex GO0042765","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-125a-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity GO0050509","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","RAGE receptor binding GO0050786","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","T-helper 1 cell activation GO0035711","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","T-helper 1 cell differentiation GO0045063","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","VDJ recombination GO0033151","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","acyl-CoA dehydrogenase activity GO0003995","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","alphav-beta3 integrin-HMGB1 complex GO0035868","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","angiostatin binding GO0043532","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to misfolded protein GO0071218","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6131; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","epithelial cilium movement involved in determination of leftright asymmetry GO0060287","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6131; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","error-free translesion synthesis GO0070987","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity GO0050508","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","heparan sulfate N-acetylglucosaminyltransferase activity GO0042328","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","histone pre-mRNA 3end processing complex GO0071204","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","inorganic cation transmembrane transport GO0098662","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","isoleucine catabolic process GO0006550","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","kinesin I complex GO0016938","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","large ribosomal subunit rRNA binding GO0070180","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","metal ion transport GO0030001","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial proton-transporting ATP synthase, catalytic core GO0005754","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial proton-transporting ATP synthase complex GO0005753","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","myelin assembly GO0032288","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","myeloid dendritic cell activation GO0001773","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of apoptotic cell clearance GO2000426","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","neuroblast differentiation GO0014016","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","neutrophil clearance GO0097350","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","peptidyl-proline hydroxylation to 3-hydroxy-L-proline GO0018400","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","phospholipid efflux GO0033700","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6729-5p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of centriole elongation GO1903724","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of centrosome duplication GO0010825","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cilium assembly GO0045724","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of dendritic cell differentiation GO2001200","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of establishment of protein localization GO1904951","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of microglial cell activation GO1903980","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of mismatch repair GO0032425","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of nucleic acid-templated transcription GO1903508","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of sodium ion transmembrane transporter activity GO2000651","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of toll-like receptor 9 signaling pathway GO0034165","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein insertion into mitochondrial membrane GO0051204","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6800-5p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein localization to cytosolic proteasome complex involved in ERAD pathway GO1904379","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6131; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","proton-transporting ATP synthase activity, rotational mechanism GO0046933","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","proton-transporting ATP synthase complex, catalytic core F1 GO0045261","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","proton-transporting ATP synthase complex GO0045259","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","proton motive force-driven ATP synthesis GO0015986","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","pyramidal neuron migration to cerebral cortex GO0021852","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of B cell proliferation GO0030888","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of SREBP signaling pathway GO2000638","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of T cell mediated immune response to tumor cell GO0002840","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of monoatomic ion transmembrane transport GO0034765","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of neuroblast proliferation GO1902692","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of protein sumoylation GO0033233","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of restriction endodeoxyribonuclease activity GO0032072","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of tolerance induction GO0002643","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-1307-3p; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","serine C-palmitoyltransferase activity GO0004758","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6131; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","serine C-palmitoyltransferase complex GO0017059","enriched","0.0454545","0.0454545","0.361506","2","hsa-miR-6131; hsa-miR-642b-3p"
"Annotations derived over miRTarBase (Gene Ontology)","short-branched-chain-acyl-CoA dehydrogenase activity GO0016937","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Annotations derived over miRTarBase (Gene Ontology)","vacuolar proton-transporting V-type ATPase complex assembly GO0070072","depleted","0.0454545","0.0454545","0.361506","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","ACADSB","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","AMFR","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","ARHGAP18","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","ATP1B4","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","ATP5A1","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","ATXN3","enriched","0.0454545","0.0454545","0.312272","2","hsa-miR-6131; hsa-miR-642b-3p"
"Target genes (miRTarBase)","CCDC149","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","CDC5L","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","CDCP1","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-1343-3p"
"Target genes (miRTarBase)","CEP120","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","COX18","enriched","0.0454545","0.0454545","0.312272","2","hsa-miR-6800-5p; hsa-miR-642b-3p"
"Target genes (miRTarBase)","CRTAP","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","DCAF8","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","DNAJC24","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
"Target genes (miRTarBase)","EGFLAM","depleted","0.0454545","0.0454545","0.312272","2","hsa-miR-1233-5p; hsa-miR-4648"
