Score,Name,Disease categories,# Total Genes,# Matched Genes,Matched Genes (Symbols),Evidence URL,Genetic Associations,Matched Genes for Genetic Associations,Diferentially Expressed Genes in Tissue Samples,Genes Matched to Differentially Expressed Genes
1.13,Septic Arthritis,"Bone diseases, Rare diseases",27,1,ITGA2,https://www.malacards.org/card/septic_arthritis,,,,
1.13,Iron Metabolism Disease,"Endocrine diseases, Respiratory diseases, Muscle diseases, Blood diseases, Metabolic diseases",28,1,ACO1,https://www.malacards.org/card/iron_metabolism_disease,,,,
1.13,Visual Pathway Disease,"Eye diseases, Neuronal diseases",28,1,SAMHD1,https://www.malacards.org/card/visual_pathway_disease,,,,
1.13,Primary Angle-Closure Glaucoma,"Eye diseases, Neuronal diseases",28,1,GAS7,https://www.malacards.org/card/primary_angle_closure_glaucoma,,,,
1.13,Measles,"Skin diseases, Rare diseases, Infectious diseases",47,1,PIK3CB,https://www.malacards.org/card/measles,,,,
1.12,Noonan Syndrome 3,"Bone diseases, Nephrological diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Cardiovascular diseases, Mental diseases, Reproductive diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",23,1,PRC1,https://www.malacards.org/card/noonan_syndrome_3,,,,
1.12,"Epidermolysis Bullosa Simplex 2f, With Mottled Pigmentation","Skin diseases, Genetic diseases, Rare diseases",24,1,FKTN,https://www.malacards.org/card/epidermolysis_bullosa_simplex_2f_with_mottled_pigmentation,,,,
1.12,Lissencephaly 2,"Eye diseases, Neuronal diseases, Muscle diseases, Mental diseases, Genetic diseases, Rare diseases, Fetal diseases",24,1,FKTN,https://www.malacards.org/card/lissencephaly_2,,,,
1.12,"Mullerian Duct Aplasia, Unilateral Renal Agenesis, And Cervicothoracic Somite Anomalies","Nephrological diseases, Reproductive diseases, Rare diseases, Fetal diseases",26,1,LRP10,https://www.malacards.org/card/mullerian_duct_aplasia_unilateral_renal_agenesis_and_cervicothoracic_somite_anomalies,,,,
1.12,Delayed Sleep Phase Disorder,Mental diseases,26,1,CSNK1E,https://www.malacards.org/card/delayed_sleep_phase_disorder,,,,
1.12,"Muscular Dystrophy, Congenital, Lmna-Related","Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Oral diseases, Genetic diseases, Rare diseases",26,1,FKTN,https://www.malacards.org/card/muscular_dystrophy_congenital_lmna_related,,,,
1.12,Hermansky-Pudlak Syndrome 3,"Eye diseases, Neuronal diseases, Respiratory diseases, Immune diseases, Blood diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases",27,1,ARFGEF1,https://www.malacards.org/card/hermansky_pudlak_syndrome_3,,,,
1.12,Darier-White Disease,"Skin diseases, Genetic diseases, Rare diseases",27,1,SPIRE2,https://www.malacards.org/card/darier_white_disease,,,,
1.12,"Tyrosinemia, Type Ii","Gastrointestinal diseases, Nephrological diseases, Liver diseases, Eye diseases, Neuronal diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases",27,1,ACAD8,https://www.malacards.org/card/tyrosinemia_type_ii_2,,,,
1.12,Mucolipidosis Iv,"Bone diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Cardiovascular diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",27,1,FIG4,https://www.malacards.org/card/mucolipidosis_iv,,,,
1.12,"Spastic Paraplegia 9a, Autosomal Dominant","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",27,1,REEP2,https://www.malacards.org/card/spastic_paraplegia_9a_autosomal_dominant,,,,
1.12,"Erythrocytosis, Familial, 2","Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases, Cancer diseases",27,1,ACO1,https://www.malacards.org/card/erythrocytosis_familial_2,,,,
1.12,Bardet-Biedl Syndrome 11,"Gastrointestinal diseases, Nephrological diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Mental diseases, Reproductive diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",27,1,MARCHF7,https://www.malacards.org/card/bardet_biedl_syndrome_11,,,,
1.12,Benign Familial Neonatal Epilepsy,"Neuronal diseases, Genetic diseases, Rare diseases",27,1,PRRT2,https://www.malacards.org/card/benign_familial_neonatal_epilepsy,,,,
1.12,"Neuronopathy, Distal Hereditary Motor, Autosomal Recessive 1","Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases",27,1,FIG4,https://www.malacards.org/card/neuronopathy_distal_hereditary_motor_autosomal_recessive_1,,,,
1.12,Pulmonary Alveolar Proteinosis,"Respiratory diseases, Blood diseases, Rare diseases",27,1,TERT,https://www.malacards.org/card/pulmonary_alveolar_proteinosis,,,,
1.12,Dyggve-Melchior-Clausen Disease,"Bone diseases, Neuronal diseases, Oral diseases, Genetic diseases, Rare diseases, Fetal diseases",28,1,GOLGA2,https://www.malacards.org/card/dyggve_melchior_clausen_disease,,,,
1.12,Cocaine Abuse,Mental diseases,28,1,CES2,https://www.malacards.org/card/cocaine_abuse,,,,
1.12,Agnathia-Otocephaly Complex,"Bone diseases, Neuronal diseases, Cardiovascular diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",28,1,PIGG,https://www.malacards.org/card/agnathia_otocephaly_complex,,,,
1.12,Developmental And Epileptic Encephalopathy 9,"Liver diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",28,1,PRRT2,https://www.malacards.org/card/developmental_and_epileptic_encephalopathy_9,,,,
1.12,Immunodeficiency 14,"Immune diseases, Genetic diseases",28,1,PIK3CB,https://www.malacards.org/card/immunodeficiency_14,,,,
1.12,Proteus Syndrome,"Bone diseases, Eye diseases, Neuronal diseases, Cardiovascular diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases, Infectious diseases",28,1,PIK3CB,https://www.malacards.org/card/proteus_syndrome,,,,
1.12,Masa Syndrome,"Neuronal diseases, Muscle diseases, Mental diseases, Genetic diseases, Rare diseases, Fetal diseases",28,1,REEP2,https://www.malacards.org/card/masa_syndrome,,,,
1.12,Aortic Valve Insufficiency,"Respiratory diseases, Cardiovascular diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases",29,1,LAX1,https://www.malacards.org/card/aortic_valve_insufficiency,,,,
1.12,Follicular Adenoma,"Endocrine diseases, Cancer diseases",29,1,DIO2,https://www.malacards.org/card/follicular_adenoma,,,,
1.12,"Vertical Talus, Congenital","Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",29,1,APEX1,https://www.malacards.org/card/vertical_talus_congenital,,,,
1.12,Tonsillitis,"Respiratory diseases, Immune diseases, Oral diseases, Infectious diseases",29,1,LACTB,https://www.malacards.org/card/tonsillitis,,,,
1.12,Estrogen-Receptor Negative Breast Cancer,Cancer diseases,29,1,PIK3CB,https://www.malacards.org/card/estrogen_receptor_negative_breast_cancer,,,,
1.12,High Grade Ependymoma,"Neuronal diseases, Mental diseases, Rare diseases, Cancer diseases",29,1,IDH2,https://www.malacards.org/card/high_grade_ependymoma,,,,
1.12,Cutaneous Lupus Erythematosus,"Immune diseases, Skin diseases, Rare diseases",29,1,SAMHD1,https://www.malacards.org/card/cutaneous_lupus_erythematosus,,,,
1.12,X-Linked Hereditary Ataxia,"Neuronal diseases, Genetic diseases",29,1,FUS,https://www.malacards.org/card/x_linked_hereditary_ataxia,,,,
1.12,Hypopharynx Cancer,"Gastrointestinal diseases, Oral diseases, Rare diseases, Cancer diseases",29,1,PIK3CB,https://www.malacards.org/card/hypopharynx_cancer,,,,
1.12,Phacogenic Glaucoma,"Eye diseases, Neuronal diseases",29,1,GAS7,https://www.malacards.org/card/phacogenic_glaucoma,,,,
1.12,Liposarcoma,"Rare diseases, Cancer diseases",51,1,FUS,https://www.malacards.org/card/liposarcoma,,,,
1.12,Lung Cancer Susceptibility 3,"Respiratory diseases, Rare diseases, Cancer diseases",674,2,"CAV2, TERT",https://www.malacards.org/card/lung_cancer_susceptibility_3,,,Lung,CAV2
1.11,Gastrointestinal Defects And Immunodeficiency Syndrome 1,"Gastrointestinal diseases, Liver diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases",27,1,PI4K2B,https://www.malacards.org/card/gastrointestinal_defects_and_immunodeficiency_syndrome_1,,,,
1.11,"Hypoalphalipoproteinemia, Primary, 1","Endocrine diseases, Cardiovascular diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",27,1,ANGPTL3,https://www.malacards.org/card/hypoalphalipoproteinemia_primary_1,,,,
1.11,Congenital Muscular Dystrophy-Dystroglycanopathy Type A,"Eye diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",28,1,FKTN,https://www.malacards.org/card/congenital_muscular_dystrophy_dystroglycanopathy_type_a,,,,
1.11,Malignant Fibrous Histiocytoma,"Muscle diseases, Immune diseases, Skin diseases, Cancer diseases",28,1,FUS,https://www.malacards.org/card/malignant_fibrous_histiocytoma,,,,
1.11,"Deafness, X-Linked 2","Neuronal diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",28,1,EPHA4,https://www.malacards.org/card/deafness_x_linked_2,,,,
1.11,Mitochondrial Trifunctional Protein Deficiency,"Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",28,1,ETFDH,https://www.malacards.org/card/mitochondrial_trifunctional_protein_deficiency,,,,
1.11,"Spastic Paraplegia 50, Autosomal Recessive","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",28,1,TGOLN2,https://www.malacards.org/card/spastic_paraplegia_50_autosomal_recessive,,,,
1.11,Short Bowel Syndrome,"Gastrointestinal diseases, Liver diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",29,1,SLC9A3,https://www.malacards.org/card/short_bowel_syndrome,,,,
1.11,Childhood Medulloblastoma,"Neuronal diseases, Rare diseases, Cancer diseases",29,1,TERT,https://www.malacards.org/card/childhood_medulloblastoma,,,,
1.11,"Hypercholesterolemia, Familial, 4","Endocrine diseases, Cardiovascular diseases, Muscle diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",29,1,ABCG8,https://www.malacards.org/card/hypercholesterolemia_familial_4,,,,
1.11,Peripheral Vertigo,Ear diseases,30,1,OTOG,https://www.malacards.org/card/peripheral_vertigo,,,,
1.11,Liver Benign Neoplasm,"Gastrointestinal diseases, Liver diseases, Cancer diseases",30,1,TERT,https://www.malacards.org/card/liver_benign_neoplasm,,,,
1.11,Motor Peripheral Neuropathy,"Neuronal diseases, Muscle diseases",30,1,FIG4,https://www.malacards.org/card/motor_peripheral_neuropathy,,,,
1.11,Angioimmunoblastic T-Cell Lymphoma,"Liver diseases, Cardiovascular diseases, Immune diseases, Blood diseases, Rare diseases, Cancer diseases",30,1,IDH2,https://www.malacards.org/card/angioimmunoblastic_t_cell_lymphoma,,,,
1.11,Human Cytomegalovirus Infection,Infectious diseases,30,1,PIK3CB,https://www.malacards.org/card/human_cytomegalovirus_infection,,,,
1.11,Digenic Disease,Genetic diseases,30,1,LRIF1,https://www.malacards.org/card/digenic_disease,,,,
1.11,Hepatocellular Adenoma,"Gastrointestinal diseases, Liver diseases, Rare diseases, Cancer diseases",30,1,TERT,https://www.malacards.org/card/hepatocellular_adenoma,,,,
1.11,Focal Dystonia,"Neuronal diseases, Muscle diseases, Rare diseases",31,1,PRRT2,https://www.malacards.org/card/focal_dystonia,,,,
1.11,Infancy Electroclinical Syndrome,Neuronal diseases,31,1,PRRT2,https://www.malacards.org/card/infancy_electroclinical_syndrome,,,,
1.11,Hypotrichosis,"Eye diseases, Oral diseases, Genetic diseases, Rare diseases",56,1,POC1A,https://www.malacards.org/card/hypotrichosis,,,,
1.11,Systemic Lupus Erythematosus,"Bone diseases, Nephrological diseases, Immune diseases, Skin diseases, Genetic diseases, Rare diseases",720,2,"HIC2, NLRP12",https://www.malacards.org/card/systemic_lupus_erythematosus,,,Blood,NLRP12
1.10,"Spastic Paraplegia 4, Autosomal Dominant","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",26,1,REEP2,https://www.malacards.org/card/spastic_paraplegia_4_autosomal_dominant,,,,
1.10,Atrial Septal Defect 1,"Cardiovascular diseases, Genetic diseases",28,1,MSRB2,https://www.malacards.org/card/atrial_septal_defect_1,,,,
1.10,Autosomal Dominant Cutis Laxa,"Bone diseases, Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Blood diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",29,1,BHMT2,https://www.malacards.org/card/autosomal_dominant_cutis_laxa,,,,
1.10,"Retinoschisis 1, X-Linked, Juvenile","Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",30,1,GRM6,https://www.malacards.org/card/retinoschisis_1_x_linked_juvenile,,,,
1.10,"Citrullinemia, Type Ii, Adult-Onset","Liver diseases, Neuronal diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",30,1,ACAD8,https://www.malacards.org/card/citrullinemia_type_ii_adult_onset,,,,
1.10,"Deafness, Autosomal Recessive 1a","Neuronal diseases, Cardiovascular diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",30,1,OTOG,https://www.malacards.org/card/deafness_autosomal_recessive_1a,,,,
1.10,Multiple Epiphyseal Dysplasia Due To Collagen 9 Anomaly,"Bone diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",30,1,SLBP,https://www.malacards.org/card/multiple_epiphyseal_dysplasia_due_to_collagen_9_anomaly,,,,
1.10,Basal Ganglia Disease,Neuronal diseases,31,1,SAMHD1,https://www.malacards.org/card/basal_ganglia_disease,,,,
1.10,Supravalvular Aortic Stenosis,"Respiratory diseases, Cardiovascular diseases, Blood diseases, Genetic diseases, Rare diseases, Fetal diseases",31,1,RFC2,https://www.malacards.org/card/supravalvular_aortic_stenosis,,,,
1.10,Aspiration Pneumonia,"Gastrointestinal diseases, Respiratory diseases, Infectious diseases",31,1,LACTB,https://www.malacards.org/card/aspiration_pneumonia,,,,
1.10,Short Syndrome,"Eye diseases, Endocrine diseases, Neuronal diseases, Cardiovascular diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",31,1,PIK3CB,https://www.malacards.org/card/short_syndrome,,,,
1.10,Vestibular Disease,Ear diseases,32,1,OTOG,https://www.malacards.org/card/vestibular_disease,,,,
1.10,Lung Benign Neoplasm,"Respiratory diseases, Cancer diseases",32,1,TERT,https://www.malacards.org/card/lung_benign_neoplasm,,,,
1.10,Melanoma In Congenital Melanocytic Nevus,"Skin diseases, Cancer diseases",32,1,TERT,https://www.malacards.org/card/melanoma_in_congenital_melanocytic_nevus,,,,
1.10,Mammary Paget'S Disease,"Skin diseases, Cancer diseases",32,1,GGPS1,https://www.malacards.org/card/mammary_pagets_disease,,,,
1.10,Breast Benign Neoplasm,Cancer diseases,32,1,TERT,https://www.malacards.org/card/breast_benign_neoplasm,,,,
1.10,Cellulitis,"Immune diseases, Skin diseases",32,1,LACTB,https://www.malacards.org/card/cellulitis,,,,
1.10,Idiopathic Interstitial Pneumonia,"Respiratory diseases, Rare diseases",32,1,TERT,https://www.malacards.org/card/idiopathic_interstitial_pneumonia,,,,
1.10,Pharyngitis,Respiratory diseases,32,1,LACTB,https://www.malacards.org/card/pharyngitis,,,,
1.10,Endometritis,"Reproductive diseases, Infectious diseases",32,1,LACTB,https://www.malacards.org/card/endometritis,,,,
1.09,Microvascular Complications Of Diabetes 3,"Nephrological diseases, Eye diseases, Neuronal diseases, Cardiovascular diseases, Genetic diseases",24,1,CNDP1,https://www.malacards.org/card/microvascular_complications_of_diabetes_3,,,,
1.09,Autosomal Recessive Limb-Girdle Muscular Dystrophy Type 2b,"Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Oral diseases, Metabolic diseases, Genetic diseases, Rare diseases",30,1,FKTN,https://www.malacards.org/card/autosomal_recessive_limb_girdle_muscular_dystrophy_type_2b,,,,
1.09,"Anemia, Congenital Dyserythropoietic, Type Iv","Bone diseases, Liver diseases, Immune diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",30,1,E2F2,https://www.malacards.org/card/anemia_congenital_dyserythropoietic_type_iv,,,,
1.09,Pyruvate Dehydrogenase E1-Alpha Deficiency,"Endocrine diseases, Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",31,1,PRRT2,https://www.malacards.org/card/pyruvate_dehydrogenase_e1_alpha_deficiency,,,,
1.09,Hypophosphatemia,Metabolic diseases,32,1,SLC9A3,https://www.malacards.org/card/hypophosphatemia,,,,
1.09,Carcinosarcoma,"Rare diseases, Cancer diseases",32,1,ACP3,https://www.malacards.org/card/carcinosarcoma,,,,
1.09,Iron Deficiency Anemia,"Immune diseases, Blood diseases, Metabolic diseases",33,1,ACO1,https://www.malacards.org/card/iron_deficiency_anemia,,,,
1.09,Bacterial Meningitis,"Neuronal diseases, Rare diseases, Infectious diseases",33,1,LACTB,https://www.malacards.org/card/bacterial_meningitis,,,,
1.09,Legionnaire Disease,"Respiratory diseases, Muscle diseases, Immune diseases, Genetic diseases, Rare diseases, Infectious diseases",33,1,RNF168,https://www.malacards.org/card/legionnaire_disease,,,,
1.09,Desmoplastic Small Round Cell Tumor,"Rare diseases, Cancer diseases",33,1,FUS,https://www.malacards.org/card/desmoplastic_small_round_cell_tumor,,,,
1.09,Citrullinemia,"Liver diseases, Neuronal diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",33,1,ACAD8,https://www.malacards.org/card/citrullinemia,,,,
1.09,Trophoblastic Neoplasm,"Rare diseases, Cancer diseases",33,1,RASA2,https://www.malacards.org/card/trophoblastic_neoplasm,,,,
1.09,Multinodular Goiter,Endocrine diseases,33,1,TERT,https://www.malacards.org/card/multinodular_goiter,,,,
1.09,Cerebrum Cancer,"Neuronal diseases, Cancer diseases",34,1,ACP3,https://www.malacards.org/card/cerebrum_cancer,,,,
1.09,"Lipomatosis, Familial Multiple","Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases, Cancer diseases",34,1,FUS,https://www.malacards.org/card/lipomatosis_familial_multiple,,,,
1.09,Hypogonadism,Endocrine diseases,56,1,IL17RD,https://www.malacards.org/card/hypogonadism,,,,
1.08,Coloboma Of Optic Nerve,"Gastrointestinal diseases, Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",30,1,IL17RD,https://www.malacards.org/card/coloboma_of_optic_nerve,,,,
1.08,Juvenile Glaucoma,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",31,1,CAV2,https://www.malacards.org/card/juvenile_glaucoma,,,,
1.08,"Charcot-Marie-Tooth Disease, Axonal, Type 2e","Neuronal diseases, Muscle diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",32,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_axonal_type_2e,,,,
1.08,Mitral Valve Insufficiency,"Cardiovascular diseases, Blood diseases",32,1,LAX1,https://www.malacards.org/card/mitral_valve_insufficiency,,,,
1.08,Lysinuric Protein Intolerance,"Metabolic diseases, Genetic diseases, Rare diseases",33,1,SLC7A11,https://www.malacards.org/card/lysinuric_protein_intolerance,,,,
1.08,Dent Disease 1,"Bone diseases, Nephrological diseases, Eye diseases, Endocrine diseases, Genetic diseases, Rare diseases, Fetal diseases",33,1,SLC9A3,https://www.malacards.org/card/dent_disease_1,,,,
1.08,Unverricht-Lundborg Syndrome,Neuronal diseases,33,1,KCTD20,https://www.malacards.org/card/unverricht_lundborg_syndrome,,,,
1.08,"Protoporphyria, Erythropoietic, 1","Nephrological diseases, Liver diseases, Immune diseases, Blood diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases",34,1,ACO1,https://www.malacards.org/card/protoporphyria_erythropoietic_1,,,,
1.08,Bloom Syndrome,"Neuronal diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",34,1,TOP3A,https://www.malacards.org/card/bloom_syndrome,,,,
1.08,Mednik Syndrome,"Neuronal diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",34,1,AP1S3,https://www.malacards.org/card/mednik_syndrome,,,,
1.08,Lymphoblastic Lymphoma,"Immune diseases, Blood diseases, Rare diseases, Cancer diseases",34,1,RANBP2,https://www.malacards.org/card/lymphoblastic_lymphoma,,,,
1.08,"Diffuse Midline Glioma, H3 K27m-Mutant","Neuronal diseases, Rare diseases, Cancer diseases",35,1,IDH2,https://www.malacards.org/card/diffuse_midline_glioma_h3_k27m_mutant,,,,
1.08,Actinic Keratosis,"Skin diseases, Genetic diseases, Cancer diseases",35,1,KNSTRN,https://www.malacards.org/card/actinic_keratosis,,,,
1.08,Supratentorial Cancer,"Neuronal diseases, Cancer diseases",35,1,ACP3,https://www.malacards.org/card/supratentorial_cancer,,,,
1.08,Cri-Du-Chat Syndrome,"Eye diseases, Genetic diseases, Rare diseases, Fetal diseases",35,1,TERT,https://www.malacards.org/card/cri_du_chat_syndrome,,,,
1.08,Corneal Endothelial Dystrophy,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases, Fetal diseases",35,1,SLC4A4,https://www.malacards.org/card/corneal_endothelial_dystrophy,,,,
1.08,Histone Mutated Tumor,Cancer diseases,35,1,IDH2,https://www.malacards.org/card/histone_mutated_tumor,,,,
1.08,Respiratory System Benign Neoplasm,"Respiratory diseases, Cancer diseases",35,1,PIK3CB,https://www.malacards.org/card/respiratory_system_benign_neoplasm,,,,
1.08,Alveolar Soft Part Sarcoma,"Bone diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases, Cancer diseases",35,1,FUS,https://www.malacards.org/card/alveolar_soft_part_sarcoma,,,,
1.08,Urea Cycle Disorder,"Endocrine diseases, Metabolic diseases, Genetic diseases",35,1,PCCB,https://www.malacards.org/card/urea_cycle_disorder,,,,
1.08,Pancreatic Ductal Carcinoma,"Endocrine diseases, Cancer diseases",36,1,PIK3CB,https://www.malacards.org/card/pancreatic_ductal_carcinoma,,,,
1.08,Cholestasis,"Gastrointestinal diseases, Liver diseases",58,1,ABCG8,https://www.malacards.org/card/cholestasis,,,,
1.08,Graves Disease,"Endocrine diseases, Immune diseases, Rare diseases",63,1,DIO2,https://www.malacards.org/card/graves_disease_5,,,,
1.08,Pulmonary Emphysema,Respiratory diseases,63,1,GOLGA2,https://www.malacards.org/card/pulmonary_emphysema,,,Lung,GOLGA2
1.08,Tooth Disease,Oral diseases,65,1,FIG4,https://www.malacards.org/card/tooth_disease,,,,
1.07,"Meningioma, Familial","Endocrine diseases, Neuronal diseases, Genetic diseases, Rare diseases, Cancer diseases",32,1,ECHDC3,https://www.malacards.org/card/meningioma_familial,,,,
1.07,Sideroblastic Anemia,"Bone diseases, Immune diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",33,1,ACO1,https://www.malacards.org/card/sideroblastic_anemia,,,,
1.07,Hereditary Lymphedema,"Cardiovascular diseases, Immune diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",34,1,CCBE1,https://www.malacards.org/card/hereditary_lymphedema,,,,
1.07,Neurofibroma,"Neuronal diseases, Rare diseases, Cancer diseases",35,1,RASA2,https://www.malacards.org/card/neurofibroma,,,,
1.07,"Rothmund-Thomson Syndrome, Type 2","Bone diseases, Eye diseases, Reproductive diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",35,1,TOP3A,https://www.malacards.org/card/rothmund_thomson_syndrome_type_2_2,,,,
1.07,Advanced Sleep Phase Syndrome,"Neuronal diseases, Mental diseases, Genetic diseases, Rare diseases",36,1,CSNK1E,https://www.malacards.org/card/advanced_sleep_phase_syndrome,,,,
1.07,Acute Kidney Failure,"Nephrological diseases, Blood diseases, Genetic diseases",37,1,SLC9A3,https://www.malacards.org/card/acute_kidney_failure,,,,
1.07,Fibrolamellar Carcinoma,"Gastrointestinal diseases, Liver diseases, Rare diseases, Cancer diseases",37,1,TERT,https://www.malacards.org/card/fibrolamellar_carcinoma,,,,
1.07,Syphilis,"Bone diseases, Neuronal diseases, Reproductive diseases, Immune diseases, Skin diseases, Rare diseases, Fetal diseases, Infectious diseases",37,1,LACTB,https://www.malacards.org/card/syphilis,,,,
1.07,Costello Syndrome,"Neuronal diseases, Cardiovascular diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",37,1,RASA2,https://www.malacards.org/card/costello_syndrome,,,,
1.07,Ovarian Clear Cell Carcinoma,"Endocrine diseases, Reproductive diseases, Rare diseases, Cancer diseases",37,1,ZNF217,https://www.malacards.org/card/ovarian_clear_cell_carcinoma,,,,
1.07,Lattice Corneal Dystrophy,"Eye diseases, Neuronal diseases, Genetic diseases, Rare diseases",37,1,FUS,https://www.malacards.org/card/lattice_corneal_dystrophy,,,,
1.07,Childhood Electroclinical Syndrome,Neuronal diseases,38,1,PRRT2,https://www.malacards.org/card/childhood_electroclinical_syndrome,,,,
1.07,Aphasia,"Neuronal diseases, Mental diseases, Oral diseases, Rare diseases",38,1,FUS,https://www.malacards.org/card/aphasia,,,,
1.07,Amebiasis,"Gastrointestinal diseases, Blood diseases, Infectious diseases",38,1,PIK3CB,https://www.malacards.org/card/amebiasis,,,,
1.06,Short-Rib Thoracic Dysplasia 12,Bone diseases,33,1,IFT22,https://www.malacards.org/card/short_rib_thoracic_dysplasia_12,,,,
1.06,"Usher Syndrome, Type Id","Eye diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",34,1,OTOG,https://www.malacards.org/card/usher_syndrome_type_id,,,,
1.06,Epidermolytic Hyperkeratosis,"Skin diseases, Genetic diseases, Rare diseases",35,1,ABHD5,https://www.malacards.org/card/epidermolytic_hyperkeratosis,,,,
1.06,"Neuronopathy, Distal Hereditary Motor, Autosomal Dominant 5","Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases",36,1,REEP2,https://www.malacards.org/card/neuronopathy_distal_hereditary_motor_autosomal_dominant_5,,,,
1.06,"Charcot-Marie-Tooth Disease, Type 4b2","Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",37,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_4b2_2,,,,
1.06,"Spastic Paraplegia 2, X-Linked","Eye diseases, Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases",37,1,REEP2,https://www.malacards.org/card/spastic_paraplegia_2_x_linked,,,,
1.06,"Myopathy, Centronuclear, 2","Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Genetic diseases, Rare diseases",37,1,SPIRE2,https://www.malacards.org/card/myopathy_centronuclear_2,,,,
1.06,Spondylocostal Dysostosis,"Bone diseases, Neuronal diseases, Respiratory diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",37,1,EPHA4,https://www.malacards.org/card/spondylocostal_dysostosis,,,,
